ids,labels
10975,836
10976,672
10977,717
10978,831
10979,1024
10980,163
10981,715
10982,317
10983,1173
10984,1159
10985,891
10986,189
10987,977
10988,735
10989,1212
10990,386
10991,185
10992,524
10993,380
10994,741
10995,934
10996,1027
10997,459
10998,173
10999,744
11000,423
11001,270
11002,259
11003,999
11004,582
11005,740
11006,116
11007,457
11008,406
11009,823
11010,114
11011,717
11012,951
11013,333
11014,841
11015,51
11016,352
11017,147
11018,306
11019,1197
11020,183
11021,309
11022,164
11023,1173
11024,386
11025,1041
11026,606
11027,307
11028,716
11029,490
11030,890
11031,501
11032,406
11033,1034
11034,292
11035,114
11036,26
11037,1037
11038,41
11039,17
11040,863
11041,1066
11042,878
11043,1088
11044,563
11045,786
11046,153
11047,544
11048,936
11049,102
11050,1193
11051,298
11052,505
11053,65
11054,1167
11055,562
11056,331
11057,762
11058,651
11059,504
11060,226
11061,114
11062,625
11063,884
11064,882
11065,734
11066,848
11067,741
11068,28
11069,451
11070,1054
11071,45
11072,664
11073,43
11074,1064
11075,1207
11076,470
11077,1072
11078,190
11079,930
11080,1162
11081,756
11082,1067
11083,1150
11084,249
11085,421
11086,395
11087,319
11088,352
11089,39
11090,1157
11091,117
11092,423
11093,441
11094,899
11095,768
11096,904
11097,1043
11098,1200
11099,663
11100,1063
11101,454
11102,949
11103,312
11104,562
11105,225
11106,771
11107,428
11108,730
11109,146
11110,603
11111,1212
11112,1096
11113,119
11114,801
11115,1187
11116,1064
11117,66
11118,510
11119,283
11120,352
11121,1073
11122,132
11123,878
11124,946
11125,535
11126,558
11127,11
11128,1062
11129,907
11130,1030
11131,1187
11132,669
11133,389
11134,1165
11135,456
11136,9
11137,871
11138,71
11139,456
11140,563
11141,534
11142,692
11143,1196
11144,387
11145,744
11146,232
11147,327
11148,758
11149,906
11150,495
11151,943
11152,1090
11153,59
11154,1121
11155,1116
11156,919
11157,133
11158,65
11159,1167
11160,1076
11161,461
11162,716
11163,244
11164,910
11165,764
11166,1123
11167,387
11168,29
11169,654
11170,542
11171,1189
11172,327
11173,226
11174,554
11175,295
11176,507
11177,238
11178,74
11179,87
11180,929
11181,621
11182,604
11183,831
11184,896
11185,297
11186,1088
11187,717
11188,355
11189,728
11190,1040
11191,35
11192,1069
11193,876
11194,237
11195,78
11196,317
11197,1177
11198,1007
11199,821
11200,467
11201,74
11202,12
11203,284
11204,458
11205,881
11206,252
11207,393
11208,368
11209,789
11210,771
11211,1182
11212,870
11213,770
11214,240
11215,435
11216,1036
11217,406
11218,90
11219,1096
11220,625
11221,633
11222,80
11223,1147
11224,137
11225,829
11226,675
11227,352
11228,1196
11229,285
11230,596
11231,113
11232,896
11233,203
11234,1072
11235,286
11236,1186
11237,21
11238,730
11239,878
11240,776
11241,1116
11242,1173
11243,386
11244,239
11245,363
11246,400
11247,489
11248,1162
11249,49
11250,171
11251,1141
11252,274
11253,1028
11254,30
11255,104
11256,29
11257,433
11258,1145
11259,42
11260,1039
11261,939
11262,806
11263,626
11264,841
11265,520
11266,836
11267,1091
11268,286
11269,213
11270,19
11271,625
11272,632
11273,55
11274,497
11275,1134
11276,1183
11277,1067
11278,255
11279,444
11280,468
11281,1025
11282,1009
11283,1212
11284,297
11285,1067
11286,40
11287,141
11288,80
11289,800
11290,314
11291,112
11292,664
11293,367
11294,1092
11295,1209
11296,611
11297,676
11298,315
11299,604
11300,551
11301,625
11302,888
11303,587
11304,124
11305,96
11306,845
11307,433
11308,1116
11309,1131
11310,536
11311,906
11312,798
11313,581
11314,481
11315,594
11316,1146
11317,1162
11318,59
11319,81
11320,225
11321,1071
11322,524
11323,728
11324,1084
11325,995
11326,807
11327,626
11328,247
11329,135
11330,1132
11331,754
11332,1206
11333,687
11334,606
11335,1162
11336,1026
11337,1094
11338,246
11339,1170
11340,1084
11341,432
11342,1152
11343,438
11344,1079
11345,70
11346,9
11347,178
11348,168
11349,309
11350,979
11351,404
11352,916
11353,771
11354,526
11355,1020
11356,1212
11357,450
11358,466
11359,606
11360,1133
11361,286
11362,964
11363,1032
11364,1039
11365,808
11366,674
11367,283
11368,512
11369,917
11370,739
11371,886
11372,447
11373,375
11374,291
11375,712
11376,597
11377,573
11378,705
11379,591
11380,70
11381,1028
11382,916
11383,367
11384,522
11385,274
11386,1030
11387,177
11388,202
11389,69
11390,988
11391,830
11392,352
11393,1162
11394,525
11395,1028
11396,982
11397,317
11398,1167
11399,471
11400,1102
11401,412
11402,1084
11403,543
11404,739
11405,1199
11406,891
11407,689
11408,601
11409,952
11410,800
11411,280
11412,157
11413,759
11414,585
11415,716
11416,628
11417,1083
11418,1083
11419,1132
11420,836
11421,1204
11422,8
11423,718
11424,1130
11425,548
11426,463
11427,410
11428,912
11429,163
11430,284
11431,1167
11432,1042
11433,945
11434,420
11435,509
11436,290
11437,929
11438,238
11439,906
11440,1212
11441,102
11442,1184
11443,631
11444,375
11445,728
11446,1166
11447,60
11448,905
11449,724
11450,1123
11451,690
11452,356
11453,112
11454,1205
11455,1029
11456,974
11457,865
11458,372
11459,645
11460,1015
11461,8
11462,635
11463,594
11464,352
11465,1016
11466,661
11467,1190
11468,1006
11469,482
11470,964
11471,64
11472,87
11473,745
11474,452
11475,883
11476,846
11477,599
11478,730
11479,620
11480,894
11481,732
11482,523
11483,1184
11484,348
11485,85
11486,133
11487,449
11488,855
11489,549
11490,144
11491,697
11492,286
11493,1177
11494,725
11495,511
11496,216
11497,1124
11498,58
11499,1117
11500,550
11501,82
11502,882
11503,10
11504,898
11505,86
11506,588
11507,259
11508,806
11509,684
11510,466
11511,1173
11512,302
11513,463
11514,530
11515,13
11516,451
11517,125
11518,1063
11519,451
11520,630
11521,615
11522,560
11523,457
11524,411
11525,145
11526,248
11527,113
11528,889
11529,1183
11530,413
11531,899
11532,686
11533,886
11534,668
11535,1029
11536,927
11537,270
11538,460
11539,179
11540,269
11541,418
11542,540
11543,757
11544,921
11545,710
11546,352
11547,425
11548,388
11549,571
11550,947
11551,876
11552,46
11553,945
11554,892
11555,554
11556,700
11557,10
11558,225
11559,912
11560,947
11561,203
11562,102
11563,203
11564,598
11565,1175
11566,565
11567,1054
11568,1153
11569,338
11570,1188
11571,1162
11572,129
11573,428
11574,45
11575,854
11576,652
11577,1095
11578,963
11579,1142
11580,1071
11581,312
11582,253
11583,1162
11584,257
11585,771
11586,765
11587,510
11588,596
11589,214
11590,1110
11591,769
11592,1192
11593,833
11594,1041
11595,625
11596,1102
11597,901
11598,1055
11599,560
11600,443
11601,167
11602,507
11603,1191
11604,398
11605,872
11606,870
11607,808
11608,542
11609,1141
11610,1162
11611,594
11612,66
11613,381
11614,521
11615,558
11616,974
11617,326
11618,455
11619,473
11620,1195
11621,909
11622,190
11623,800
11624,542
11625,1167
11626,598
11627,537
11628,346
11629,1139
11630,912
11631,685
11632,63
11633,499
11634,914
11635,1136
11636,467
11637,546
11638,126
11639,1148
11640,170
11641,327
11642,708
11643,1212
11644,625
11645,1182
11646,686
11647,935
11648,148
11649,66
11650,198
11651,296
11652,510
11653,31
11654,992
11655,36
11656,751
11657,739
11658,1056
11659,256
11660,550
11661,225
11662,393
11663,566
11664,912
11665,997
11666,11
11667,674
11668,343
11669,579
11670,176
11671,359
11672,112
11673,975
11674,465
11675,327
11676,688
11677,1001
11678,893
11679,1159
11680,854
11681,688
11682,1113
11683,505
11684,221
11685,1054
11686,686
11687,221
11688,1066
11689,60
11690,898
11691,619
11692,358
11693,670
11694,746
11695,1010
11696,1026
11697,535
11698,911
11699,523
11700,550
11701,257
11702,650
11703,55
11704,1141
11705,228
11706,150
11707,735
11708,96
11709,588
11710,154
11711,633
11712,262
11713,1193
11714,598
11715,572
11716,406
11717,1127
11718,327
11719,28
11720,1050
11721,728
11722,222
11723,306
11724,101
11725,31
11726,1091
11727,362
11728,1061
11729,351
11730,93
11731,182
11732,759
11733,34
11734,263
11735,560
11736,518
11737,335
11738,62
11739,206
11740,988
11741,1010
11742,728
11743,83
11744,1155
11745,1051
11746,203
11747,829
11748,795
11749,1000
11750,986
11751,661
11752,1184
11753,739
11754,625
11755,850
11756,722
11757,828
11758,995
11759,31
11760,582
11761,155
11762,932
11763,687
11764,70
11765,56
11766,344
11767,552
11768,25
11769,235
11770,1098
11771,233
11772,329
11773,846
11774,1000
11775,287
11776,52
11777,1056
11778,673
11779,17
11780,437
11781,1018
11782,983
11783,935
11784,1184
11785,553
11786,878
11787,285
11788,1107
11789,1063
11790,46
11791,1193
11792,332
11793,893
11794,509
11795,815
11796,1199
11797,666
11798,1007
11799,94
11800,118
11801,33
11802,146
11803,1081
11804,299
11805,953
11806,187
11807,248
11808,202
11809,1121
11810,803
11811,81
11812,778
11813,1063
11814,341
11815,688
11816,874
11817,19
11818,765
11819,840
11820,599
11821,1001
11822,1202
11823,574
11824,989
11825,959
11826,716
11827,1039
11828,416
11829,278
11830,886
11831,525
11832,809
11833,579
11834,95
11835,592
11836,779
11837,188
11838,969
11839,1001
11840,255
11841,212
11842,310
11843,660
11844,802
11845,1162
11846,205
11847,809
11848,111
11849,366
11850,578
11851,1009
11852,327
11853,1076
11854,1162
11855,1121
11856,99
11857,471
11858,655
11859,625
11860,453
11861,978
11862,56
11863,479
11864,534
11865,846
11866,427
11867,943
11868,587
11869,230
11870,721
11871,708
11872,1091
11873,996
11874,1055
11875,838
11876,587
11877,1029
11878,771
11879,651
11880,409
11881,771
11882,22
11883,260
11884,1210
11885,1171
11886,606
11887,952
11888,893
11889,688
11890,643
11891,1150
11892,876
11893,1173
11894,509
11895,473
11896,750
11897,758
11898,656
11899,502
11900,926
11901,465
11902,1177
11903,413
11904,363
11905,948
11906,545
11907,245
11908,288
11909,65
11910,307
11911,625
11912,120
11913,594
11914,1171
11915,982
11916,497
11917,714
11918,498
11919,924
11920,467
11921,585
11922,961
11923,32
11924,166
11925,1162
11926,866
11927,800
11928,277
11929,625
11930,1162
11931,155
11932,26
11933,707
11934,1093
11935,772
11936,177
11937,1007
11938,1052
11939,362
11940,564
11941,1173
11942,956
11943,989
11944,767
11945,821
11946,772
11947,895
11948,532
11949,591
11950,694
11951,226
11952,855
11953,503
11954,1036
11955,677
11956,1172
11957,563
11958,234
11959,510
11960,428
11961,961
11962,883
11963,755
11964,562
11965,776
11966,107
11967,272
11968,79
11969,75
11970,878
11971,540
11972,740
11973,266
11974,662
11975,63
11976,959
11977,350
11978,320
11979,934
11980,429
11981,366
11982,238
11983,989
11984,614
11985,836
11986,387
11987,92
11988,161
11989,625
11990,255
11991,391
11992,878
11993,182
11994,150
11995,529
11996,400
11997,596
11998,450
11999,643
12000,362
12001,812
12002,587
12003,886
12004,166
12005,156
12006,758
12007,108
12008,1176
12009,53
12010,953
12011,326
12012,263
12013,240
12014,881
12015,1198
12016,1206
12017,211
12018,1167
12019,352
12020,194
12021,93
12022,732
12023,1067
12024,152
12025,1078
12026,260
12027,874
12028,560
12029,261
12030,648
12031,25
12032,737
12033,953
12034,740
12035,662
12036,37
12037,29
12038,725
12039,1197
12040,166
12041,529
12042,495
12043,219
12044,468
12045,959
12046,260
12047,734
12048,208
12049,367
12050,273
12051,409
12052,1195
12053,941
12054,133
12055,99
12056,1176
12057,961
12058,928
12059,469
12060,310
12061,1193
12062,688
12063,1034
12064,571
12065,609
12066,877
12067,588
12068,465
12069,177
12070,811
12071,1125
12072,215
12073,467
12074,44
12075,30
12076,591
12077,1189
12078,66
12079,183
12080,389
12081,776
12082,93
12083,685
12084,383
12085,972
12086,920
12087,246
12088,100
12089,466
12090,1089
12091,423
12092,901
12093,1193
12094,17
12095,263
12096,1009
12097,723
12098,625
12099,251
12100,904
12101,625
12102,348
12103,1162
12104,667
12105,878
12106,1047
12107,1089
12108,404
12109,1193
12110,322
12111,141
12112,44
12113,688
12114,590
12115,796
12116,208
12117,1062
12118,340
12119,610
12120,200
12121,34
12122,1083
12123,630
12124,182
12125,749
12126,517
12127,187
12128,206
12129,1179
12130,229
12131,204
12132,602
12133,985
12134,395
12135,1152
12136,893
12137,394
12138,650
12139,942
12140,46
12141,1068
12142,953
12143,214
12144,340
12145,450
12146,917
12147,1046
12148,1196
12149,891
12150,1167
12151,825
12152,540
12153,1162
12154,459
12155,714
12156,186
12157,217
12158,891
12159,491
12160,1167
12161,870
12162,443
12163,712
12164,652
12165,208
12166,288
12167,97
12168,791
12169,1062
12170,882
12171,576
12172,1150
12173,687
12174,485
12175,1137
12176,405
12177,473
12178,254
12179,507
12180,486
12181,945
12182,21
12183,559
12184,435
12185,571
12186,546
12187,1160
12188,99
12189,241
12190,830
12191,92
12192,1054
12193,1039
12194,238
12195,881
12196,521
12197,507
12198,209
12199,123
12200,175
12201,261
12202,894
12203,1173
12204,710
12205,279
12206,532
12207,1037
12208,383
12209,1028
12210,19
12211,602
12212,888
12213,107
12214,404
12215,709
12216,800
12217,838
12218,417
12219,108
12220,376
12221,48
12222,831
12223,375
12224,774
12225,795
12226,186
12227,406
12228,8
12229,35
12230,660
12231,326
12232,172
12233,264
12234,1054
12235,250
12236,212
12237,704
12238,1142
12239,832
12240,629
12241,694
12242,99
12243,735
12244,514
12245,7
12246,511
12247,1060
12248,1211
12249,354
12250,1136
12251,992
12252,688
12253,365
12254,625
12255,199
12256,661
12257,189
12258,789
12259,231
12260,550
12261,22
12262,169
12263,872
12264,982
12265,104
12266,438
12267,645
12268,87
12269,687
12270,692
12271,99
12272,1162
12273,771
12274,534
12275,875
12276,1162
12277,1139
12278,515
12279,285
12280,560
12281,930
12282,891
12283,162
12284,1193
12285,1100
12286,674
12287,184
12288,439
12289,1169
12290,818
12291,75
12292,61
12293,1031
12294,397
12295,848
12296,900
12297,914
12298,836
12299,443
12300,476
12301,528
12302,1193
12303,406
12304,1162
12305,152
12306,328
12307,963
12308,15
12309,625
12310,848
12311,1167
12312,1005
12313,837
12314,907
12315,348
12316,850
12317,872
12318,407
12319,1184
12320,390
12321,224
12322,148
12323,1169
12324,835
12325,507
12326,751
12327,509
12328,619
12329,1117
12330,203
12331,933
12332,886
12333,426
12334,368
12335,731
12336,950
12337,578
12338,610
12339,733
12340,260
12341,183
12342,501
12343,564
12344,675
12345,171
12346,900
12347,1204
12348,162
12349,843
12350,75
12351,891
12352,929
12353,359
12354,833
12355,885
12356,139
12357,233
12358,832
12359,784
12360,1009
12361,757
12362,625
12363,362
12364,508
12365,688
12366,601
12367,317
12368,406
12369,260
12370,1005
12371,1042
12372,836
12373,428
12374,300
12375,257
12376,406
12377,223
12378,939
12379,608
12380,446
12381,827
12382,346
12383,852
12384,555
12385,885
12386,486
12387,1027
12388,54
12389,77
12390,287
12391,1206
12392,998
12393,908
12394,853
12395,784
12396,238
12397,588
12398,290
12399,882
12400,85
12401,947
12402,306
12403,1106
12404,946
12405,787
12406,1135
12407,507
12408,605
12409,790
12410,625
12411,191
12412,881
12413,225
12414,178
12415,1086
12416,1009
12417,447
12418,1167
12419,61
12420,952
12421,572
12422,294
12423,667
12424,593
12425,770
12426,1120
12427,625
12428,1157
12429,1022
12430,241
12431,974
12432,991
12433,749
12434,242
12435,707
12436,643
12437,373
12438,89
12439,1016
12440,378
12441,360
12442,243
12443,33
12444,156
12445,974
12446,15
12447,731
12448,135
12449,451
12450,830
12451,927
12452,605
12453,606
12454,1176
12455,251
12456,52
12457,189
12458,133
12459,1065
12460,697
12461,235
12462,404
12463,536
12464,977
12465,446
12466,1202
12467,837
12468,1056
12469,1150
12470,955
12471,1015
12472,514
12473,907
12474,563
12475,340
12476,930
12477,1049
12478,632
12479,516
12480,1034
12481,626
12482,1207
12483,226
12484,255
12485,267
12486,1162
12487,999
12488,602
12489,1176
12490,77
12491,854
12492,958
12493,172
12494,55
12495,574
12496,1210
12497,1162
12498,969
12499,1114
12500,840
12501,201
12502,61
12503,1167
12504,1166
12505,1171
12506,256
12507,456
12508,779
12509,688
12510,760
12511,474
12512,1167
12513,484
12514,856
12515,24
12516,410
12517,199
12518,45
12519,26
12520,122
12521,967
12522,1177
12523,917
12524,44
12525,1188
12526,352
12527,913
12528,885
12529,302
12530,840
12531,421
12532,427
12533,141
12534,570
12535,117
12536,827
12537,423
12538,366
12539,1204
12540,567
12541,629
12542,34
12543,851
12544,1162
12545,675
12546,667
12547,842
12548,841
12549,925
12550,1162
12551,1111
12552,1055
12553,373
12554,992
12555,1207
12556,1121
12557,991
12558,117
12559,1202
12560,695
12561,742
12562,696
12563,872
12564,510
12565,1081
12566,789
12567,510
12568,26
12569,211
12570,228
12571,511
12572,307
12573,723
12574,536
12575,179
12576,156
12577,4
12578,1132
12579,62
12580,445
12581,822
12582,355
12583,27
12584,263
12585,524
12586,78
12587,498
12588,1193
12589,699
12590,121
12591,1123
12592,334
12593,1059
12594,294
12595,358
12596,878
12597,314
12598,398
12599,678
12600,34
12601,467
12602,340
12603,558
12604,1200
12605,1124
12606,670
12607,530
12608,923
12609,1066
12610,356
12611,1078
12612,897
12613,49
12614,1066
12615,656
12616,926
12617,1177
12618,791
12619,824
12620,551
12621,994
12622,1197
12623,499
12624,760
12625,1162
12626,343
12627,511
12628,528
12629,633
12630,48
12631,34
12632,606
12633,25
12634,179
12635,1184
12636,221
12637,536
12638,356
12639,296
12640,595
12641,79
12642,1095
12643,210
12644,140
12645,1177
12646,203
12647,131
12648,476
12649,207
12650,1028
12651,427
12652,792
12653,278
12654,215
12655,858
12656,740
12657,197
12658,547
12659,89
12660,1167
12661,896
12662,141
12663,1194
12664,841
12665,987
12666,862
12667,87
12668,886
12669,1175
12670,1040
12671,191
12672,812
12673,1175
12674,61
12675,395
12676,968
12677,347
12678,681
12679,676
12680,1185
12681,924
12682,451
12683,662
12684,140
12685,598
12686,1166
12687,52
12688,681
12689,69
12690,363
12691,1184
12692,852
12693,861
12694,30
12695,1162
12696,547
12697,792
12698,1150
12699,735
12700,1204
12701,291
12702,132
12703,456
12704,591
12705,892
12706,1049
12707,735
12708,1106
12709,722
12710,764
12711,716
12712,561
12713,1000
12714,60
12715,493
12716,1057
12717,326
12718,353
12719,638
12720,342
12721,599
12722,1069
12723,1030
12724,527
12725,1177
12726,217
12727,841
12728,443
12729,618
12730,33
12731,1170
12732,675
12733,134
12734,606
12735,577
12736,785
12737,645
12738,404
12739,979
12740,102
12741,506
12742,1206
12743,591
12744,54
12745,1056
12746,926
12747,612
12748,712
12749,484
12750,704
12751,593
12752,290
12753,603
12754,417
12755,255
12756,1085
12757,834
12758,46
12759,148
12760,658
12761,1027
12762,1198
12763,1184
12764,322
12765,539
12766,677
12767,406
12768,819
12769,404
12770,87
12771,1105
12772,595
12773,581
12774,410
12775,640
12776,188
12777,891
12778,467
12779,1197
12780,502
12781,850
12782,387
12783,1173
12784,322
12785,900
12786,748
12787,889
12788,1116
12789,971
12790,290
12791,456
12792,630
12793,423
12794,219
12795,1193
12796,247
12797,13
12798,52
12799,299
12800,839
12801,240
12802,467
12803,556
12804,973
12805,737
12806,407
12807,755
12808,137
12809,1213
12810,1177
12811,273
12812,37
12813,528
12814,863
12815,123
12816,253
12817,859
12818,763
12819,1201
12820,119
12821,526
12822,535
12823,1167
12824,430
12825,136
12826,406
12827,1162
12828,1157
12829,992
12830,611
12831,371
12832,434
12833,476
12834,953
12835,483
12836,889
12837,102
12838,746
12839,1130
12840,165
12841,929
12842,460
12843,625
12844,725
12845,469
12846,186
12847,831
12848,531
12849,125
12850,720
12851,510
12852,703
12853,878
12854,1110
12855,97
12856,187
12857,1185
12858,46
12859,157
12860,1195
12861,932
12862,255
12863,385
12864,82
12865,297
12866,974
12867,45
12868,1133
12869,1090
12870,1116
12871,401
12872,405
12873,395
12874,798
12875,576
12876,423
12877,327
12878,590
12879,138
12880,245
12881,838
12882,916
12883,564
12884,728
12885,625
12886,1187
12887,752
12888,775
12889,292
12890,550
12891,633
12892,712
12893,398
12894,1169
12895,1028
12896,1131
12897,990
12898,180
12899,749
12900,1045
12901,657
12902,168
12903,678
12904,1029
12905,1188
12906,1186
12907,159
12908,103
12909,521
12910,525
12911,1022
12912,676
12913,938
12914,1158
12915,879
12916,676
12917,1212
12918,525
12919,27
12920,1193
12921,118
12922,452
12923,431
12924,266
12925,406
12926,1138
12927,614
12928,827
12929,1010
12930,1059
12931,594
12932,969
12933,625
12934,244
12935,369
12936,718
12937,780
12938,583
12939,8
12940,479
12941,520
12942,563
12943,636
12944,652
12945,6
12946,883
12947,468
12948,980
12949,467
12950,1016
12951,194
12952,935
12953,416
12954,439
12955,172
12956,467
12957,43
12958,702
12959,748
12960,1129
12961,309
12962,1017
12963,474
12964,1024
12965,1143
12966,809
12967,1067
12968,254
12969,688
12970,1027
12971,320
12972,573
12973,543
12974,867
12975,822
12976,891
12977,752
12978,29
12979,509
12980,92
12981,605
12982,831
12983,308
12984,749
12985,295
12986,384
12987,115
12988,1079
12989,573
12990,140
12991,917
12992,190
12993,467
12994,274
12995,488
12996,562
12997,354
12998,797
12999,8
13000,134
13001,122
13002,776
13003,404
13004,333
13005,1002
13006,97
13007,1163
13008,100
13009,13
13010,1097
13011,1212
13012,404
13013,516
13014,454
13015,1009
13016,1132
13017,594
13018,909
13019,473
13020,566
13021,290
13022,611
13023,696
13024,625
13025,406
13026,349
13027,917
13028,556
13029,812
13030,1021
13031,309
13032,539
13033,763
13034,708
13035,428
13036,123
13037,588
13038,1059
13039,604
13040,600
13041,859
13042,887
13043,365
13044,637
13045,1175
13046,1027
13047,878
13048,625
13049,459
13050,271
13051,773
13052,998
13053,504
13054,610
13055,314
13056,696
13057,509
13058,1162
13059,987
13060,1152
13061,448
13062,426
13063,726
13064,310
13065,316
13066,1093
13067,708
13068,1114
13069,64
13070,1140
13071,490
13072,338
13073,475
13074,92
13075,155
13076,198
13077,947
13078,318
13079,209
13080,667
13081,24
13082,735
13083,777
13084,998
13085,41
13086,1083
13087,467
13088,370
13089,738
13090,686
13091,1088
13092,258
13093,90
13094,621
13095,467
13096,356
13097,563
13098,454
13099,825
13100,585
13101,358
13102,476
13103,1063
13104,585
13105,65
13106,364
13107,210
13108,232
13109,118
13110,997
13111,25
13112,882
13113,873
13114,8
13115,126
13116,1063
13117,352
13118,656
13119,1177
13120,256
13121,946
13122,606
13123,560
13124,276
13125,1204
13126,423
13127,1086
13128,283
13129,1196
13130,187
13131,876
13132,310
13133,586
13134,496
13135,602
13136,349
13137,842
13138,609
13139,653
13140,1021
13141,221
13142,625
13143,488
13144,607
13145,1064
13146,388
13147,87
13148,483
13149,241
13150,560
13151,505
13152,525
13153,473
13154,1173
13155,8
13156,10
13157,886
13158,368
13159,48
13160,676
13161,45
13162,1136
13163,1001
13164,1160
13165,208
13166,1170
13167,234
13168,876
13169,177
13170,1146
13171,152
13172,357
13173,363
13174,605
13175,1050
13176,216
13177,812
13178,223
13179,524
13180,604
13181,358
13182,993
13183,1147
13184,661
13185,546
13186,576
13187,990
13188,510
13189,1200
13190,1199
13191,47
13192,1194
13193,264
13194,629
13195,180
13196,1024
13197,654
13198,54
13199,303
13200,324
13201,899
13202,440
13203,931
13204,797
13205,380
13206,407
13207,287
13208,996
13209,878
13210,288
13211,237
13212,679
13213,117
13214,913
13215,1035
13216,563
13217,602
13218,421
13219,563
13220,99
13221,717
13222,891
13223,361
13224,1019
13225,423
13226,414
13227,367
13228,1193
13229,532
13230,616
13231,1065
13232,663
13233,585
13234,581
13235,459
13236,1096
13237,1162
13238,1162
13239,607
13240,841
13241,357
13242,425
13243,614
13244,865
13245,136
13246,1143
13247,1212
13248,940
13249,498
13250,220
13251,1132
13252,1
13253,467
13254,229
13255,157
13256,1162
13257,1056
13258,928
13259,932
13260,1028
13261,268
13262,96
13263,1101
13264,685
13265,984
13266,1115
13267,686
13268,681
13269,655
13270,850
13271,1212
13272,136
13273,582
13274,894
13275,952
13276,323
13277,368
13278,1184
13279,509
13280,406
13281,544
13282,787
13283,925
13284,255
13285,285
13286,467
13287,1027
13288,37
13289,575
13290,702
13291,669
13292,1104
13293,510
13294,737
13295,560
13296,132
13297,1037
13298,1193
13299,960
13300,309
13301,800
13302,100
13303,1142
13304,350
13305,1047
13306,924
13307,61
13308,559
13309,387
13310,42
13311,115
13312,660
13313,258
13314,1162
13315,635
13316,542
13317,348
13318,622
13319,724
13320,1122
13321,302
13322,1212
13323,154
13324,601
13325,1006
13326,467
13327,208
13328,423
13329,553
13330,735
13331,739
13332,1005
13333,824
13334,1208
13335,720
13336,1157
13337,352
13338,962
13339,886
13340,148
13341,1037
13342,750
13343,1135
13344,867
13345,1132
13346,882
13347,48
13348,404
13349,952
13350,404
13351,470
13352,333
13353,741
13354,1116
13355,357
13356,1064
13357,190
13358,1007
13359,1075
13360,72
13361,311
13362,878
13363,146
13364,17
13365,853
13366,944
13367,416
13368,1059
13369,1057
13370,423
13371,272
13372,444
13373,1125
13374,1164
13375,152
13376,810
13377,1041
13378,435
13379,996
13380,1037
13381,692
13382,702
13383,1137
13384,276
13385,884
13386,1016
13387,583
13388,611
13389,612
13390,538
13391,941
13392,977
13393,980
13394,686
13395,315
13396,1193
13397,302
13398,992
13399,788
13400,921
13401,793
13402,174
13403,899
13404,264
13405,655
13406,614
13407,115
13408,810
13409,1068
13410,244
13411,21
13412,471
13413,240
13414,610
13415,688
13416,137
13417,397
13418,841
13419,507
13420,1028
13421,684
13422,1037
13423,64
13424,1123
13425,1194
13426,892
13427,225
13428,507
13429,1000
13430,179
13431,365
13432,116
13433,598
13434,224
13435,37
13436,199
13437,1137
13438,501
13439,453
13440,1064
13441,36
13442,948
13443,380
13444,263
13445,386
13446,1114
13447,325
13448,1050
13449,306
13450,892
13451,273
13452,510
13453,236
13454,977
13455,802
13456,1133
13457,1024
13458,582
13459,261
13460,241
13461,796
13462,408
13463,442
13464,325
13465,992
13466,323
13467,375
13468,1205
13469,973
13470,604
13471,507
13472,1171
13473,92
13474,1204
13475,327
13476,735
13477,1102
13478,936
13479,752
13480,479
13481,91
13482,967
13483,5
13484,857
13485,991
13486,561
13487,1084
13488,1150
13489,232
13490,763
13491,431
13492,892
13493,799
13494,1004
13495,1196
13496,318
13497,388
13498,525
13499,546
13500,206
13501,393
13502,891
13503,441
13504,695
13505,369
13506,953
13507,11
13508,418
13509,276
13510,269
13511,305
13512,99
13513,238
13514,97
13515,490
13516,58
13517,693
13518,489
13519,856
13520,385
13521,955
13522,913
13523,493
13524,1175
13525,250
13526,154
13527,465
13528,828
13529,755
13530,803
13531,601
13532,894
13533,764
13534,456
13535,178
13536,643
13537,1013
13538,376
13539,1212
13540,1208
13541,27
13542,544
13543,645
13544,512
13545,232
13546,625
13547,649
13548,324
13549,538
13550,303
13551,816
13552,950
13553,569
13554,896
13555,735
13556,205
13557,1195
13558,537
13559,1020
13560,225
13561,550
13562,282
13563,709
13564,1083
13565,562
13566,79
13567,1148
13568,559
13569,203
13570,892
13571,790
13572,862
13573,462
13574,527
13575,606
13576,997
13577,408
13578,1152
13579,309
13580,625
13581,263
13582,415
13583,1126
13584,674
13585,1168
13586,1145
13587,892
13588,302
13589,203
13590,406
13591,13
13592,557
13593,328
13594,955
13595,665
13596,1177
13597,647
13598,145
13599,280
13600,885
13601,690
13602,973
13603,4
13604,371
13605,604
13606,580
13607,218
13608,887
13609,1173
13610,176
13611,68
13612,509
13613,125
13614,500
13615,310
13616,944
13617,867
13618,969
13619,701
13620,930
13621,746
13622,613
13623,1175
13624,316
13625,304
13626,759
13627,731
13628,442
13629,501
13630,688
13631,687
13632,1043
13633,822
13634,77
13635,1081
13636,440
13637,282
13638,100
13639,743
13640,9
13641,574
13642,192
13643,44
13644,1048
13645,1212
13646,10
13647,820
13648,1171
13649,507
13650,789
13651,595
13652,1188
13653,375
13654,1173
13655,9
13656,1009
13657,225
13658,796
13659,741
13660,323
13661,165
13662,100
13663,378
13664,178
13665,302
13666,554
13667,467
13668,1193
13669,85
